Person1,Person2,similarity,r.class
191008080193,191514530312,0.375,1
191008140194,191500080003,0.15384615384615385,1
191008150194,191534580735,0.375,0
191008150194,191500090003,0.2222222222222222,1
191008160195,191502330051,0.42857142857142855,1
191008180195,191502350051,0.375,1
191008190195,191502360051,0.2222222222222222,0
191008200195,191522630476,0.42857142857142855,1
191008240196,191514630314,0.42857142857142855,1
191008260197,191514660315,0.42857142857142855,1
191008310198,191514710316,0.3333333333333333,1
191008330198,191514720316,0.375,1
191008340198,191514730316,0.3333333333333333,1
191008350198,191514740316,0.5,1
191008350198,191514750316,0.2857142857142857,0
191008420201,191514850319,0.6,1
191008480201,191514910319,0.25,1
191008500202,191515000321,0.11764705882352941,1
191008580204,191520370422,0.375,1
191008640205,191528090600,0.6,1
191008760207,191515190325,0.42857142857142855,1
191008820208,191515270327,0.3,1
191008860208,191515310327,0.42857142857142855,1
191008870208,191515320327,0.42857142857142855,1
191008930209,191514960320,0.3333333333333333,1
191008940209,191514970320,0.3333333333333333,1
191008950210,191515440329,0.375,1
191008990210,191515470329,0.3,1
191009000210,191515480329,0.3,1
191009040211,191515510330,0.3,1
191009200214,191515690333,0.3333333333333333,1
191009210214,191515700333,0.3333333333333333,1
191009300215,191539300850,0.2727272727272727,1
191009330216,191524500519,0.2857142857142857,0
191009380217,191529740632,0.21428571428571427,1
191009390217,191515840336,0.21428571428571427,1
191009400217,191515850336,0.21428571428571427,1
191009490219,191515950338,0.3333333333333333,1
191009650223,191524720523,0.42857142857142855,1
191009730224,191516150343,0.375,1
191009740224,191516160343,0.375,1
191009740224,191516170343,0.2222222222222222,0
191009790226,191516190344,0.5,1
191009810227,191516210344,0.375,1
191009870229,191516270346,0.5,1
191009920230,191505620111,0.10526315789473684,0
191009960231,191523350492,0.2857142857142857,0
191009970232,191524790525,0.6,1
191009980232,191524800525,0.3333333333333333,1
191009990232,191524810525,0.6,1
191010010233,191516910350,0.3,1
191010210236,191517130353,0.3333333333333333,1
191010320238,191517270355,0.5,1
191010320238,191517300355,0.2857142857142857,0
191010330238,191517290355,0.14285714285714285,1
191010400240,191517470359,0.3333333333333333,1
191010500242,191509310190,0.6,1
191010550243,191517590362,0.14285714285714285,1
191010560243,191517580362,0.23076923076923078,1
191010570243,191517600362,0.23076923076923078,1
191010620245,191517680364,0.10714285714285714,1
191010640246,191517690365,0.13333333333333333,1
191010660246,191517710365,0.18181818181818182,1
191010670246,191517720365,0.18181818181818182,1
191010680246,191517730365,0.18181818181818182,1
191010690247,191517740366,0.21428571428571427,1
191010770248,191517820367,0.3,1
191010790249,191512840273,0.3333333333333333,1
191010810249,191517950369,0.14285714285714285,0
191010820249,191517930369,0.14285714285714285,0
191010910251,191517960370,0.13333333333333333,1
191011010253,191518080372,0.2727272727272727,1
191011060254,191518110373,0.3333333333333333,1
191011060254,191535260753,0.2,0
191011080254,191535260753,0.2,0
191011080254,191518110373,0.2,0
191011150256,191518220375,0.3,1
191011150256,191518210375,0.18181818181818182,0
191011170256,191518240375,0.1875,1
191011180256,191518250375,0.1875,1
191011250258,191505500107,0.14285714285714285,0
191011370261,191518410379,0.25,1
191011380261,191518420379,0.25,1
191011390261,191518430379,0.25,1
191011470263,191534010723,0.3333333333333333,1
191011490263,191534030723,0.3,1
191011500263,191534040723,0.3,1
191011510263,191534050723,0.3,1
191011530263,191534070723,0.3333333333333333,1
191011540263,191534080723,0.3333333333333333,1
191011580265,191526570567,0.21428571428571427,1
191011720268,191519060394,0.21428571428571427,1
191011730269,191518870388,0.2857142857142857,1
191011820272,191518930390,0.16666666666666666,1
191011970277,191519020394,0.21428571428571427,1
191012090280,191519130396,0.23076923076923078,1
191012100280,191519140396,0.15384615384615385,1
191012110280,191519170396,0.15384615384615385,1
191012220282,191519260398,0.3333333333333333,1
191012280284,191519340400,0.3333333333333333,1
191012350285,191519400401,0.3,1
191012590290,191519620406,0.42857142857142855,1
191012600290,191519630406,0.2222222222222222,1
191012860296,191519840411,0.3,1
191012860296,191519850411,0.18181818181818182,0
191012870297,191519870412,0.6,1
191012880297,191519880412,0.25,0
191012890297,191519890412,0.23076923076923078,1
191012900297,191519900412,0.23076923076923078,1
191012910297,191519910412,0.23076923076923078,1
191013030300,191528230602,0.3333333333333333,1
191013200306,191520320421,0.6,1
191013210306,191520330421,0.3,1
191013230306,191520340421,0.375,1
191013240306,191520350421,0.375,1
191013350308,191520450424,0.375,1
191013360308,191520430424,0.375,1
191013540313,191520700430,0.6,1
191013810318,191521040436,0.6,1
191013890320,191521110438,0.6,1
191013900320,191521120438,0.3333333333333333,1
191013910320,191521140438,0.2222222222222222,0
191013920320,191521140438,0.2222222222222222,0
191013930320,191521140438,0.375,1
191014270329,191521380446,0.25,1
191014330330,191521430447,0.42857142857142855,1
191014470333,191534620737,0.6,1
191014600335,191521630452,0.25,1
191014600335,191513160280,0.15384615384615385,0
191014790342,191521770457,0.17647058823529413,1
191014800342,191521780457,0.6,1
191014840343,191521830458,0.5,1
191014840343,191521840458,0.2857142857142857,0
191014860344,191521860459,0.5,1
191014890345,191521890460,0.23076923076923078,1
191014940345,191521950460,0.42857142857142855,1
191015030347,191522040462,0.3,1
191015100349,191522140465,0.375,1
191015130351,191522090464,0.6,1
191015140351,191522100464,0.42857142857142855,1
191015150351,191522110464,0.25,1
191015170351,191522130464,0.25,1
191015250352,191522280467,0.25,1
191015280353,191522300468,0.6,1
191015390357,191522460472,0.6,1
191015600362,191522670477,0.125,1
191015640363,191522730478,0.17647058823529413,1
191015650363,191538460833,0.5,1
191015670363,191538480833,0.23076923076923078,1
191015680363,191539490854,0.15789473684210525,1
191015700363,191538500833,0.15789473684210525,1
191015720365,191522800481,0.42857142857142855,1
191015860368,191534130725,0.42857142857142855,1
191015910370,191523060487,0.375,1
191015910370,191514290305,0.2222222222222222,0
191016130373,191523250490,0.23076923076923078,1
191016180374,191523300491,0.3333333333333333,1
191016220375,191523350492,0.5,1
191016300376,191523400493,0.375,1
191016530381,191500440011,0.16666666666666666,0
191016630383,191536220774,0.3333333333333333,1
191016650384,191523650499,0.3333333333333333,1
191016730386,191504730087,0.2222222222222222,1
191016760387,191515150324,0.18181818181818182,1
191016770387,191515160324,0.3,1
191016910390,191539900866,0.25,0
191016980391,191523900505,0.3333333333333333,1
191017040392,191515230326,0.2222222222222222,0
191017070393,191523970506,0.21428571428571427,1
191017140394,191524020507,0.5,1
191017160394,191524030507,0.42857142857142855,1
191017310399,191522360469,0.5,1
191017430401,191524250512,0.2727272727272727,1
191017430401,191524260512,0.16666666666666666,0
191017440401,191524260512,0.2727272727272727,1
191017440401,191524250512,0.16666666666666666,0
191017540404,191524340515,0.2727272727272727,1
191017570405,191524400517,0.6,1
191017620406,191524370516,0.1875,1
191017700408,191524500519,0.5,1
191017940415,191524780524,0.18181818181818182,0
191017940415,191524770524,0.18181818181818182,0
191017940415,191524760524,0.18181818181818182,1
191017950415,191524770524,0.3,1
191017950415,191524780524,0.18181818181818182,0
191017950415,191524760524,0.18181818181818182,0
191017970416,191517410358,0.5,1
191018020416,191524830526,0.2,1
191018070418,191524880527,0.15789473684210525,1
191018110419,191524920528,0.3333333333333333,1
191018190421,191502260049,0.25,1
191018250422,191502270050,0.6,1
191018260422,191502280050,0.13043478260869565,1
191018270422,191502290050,0.2,1
191018280422,191502300050,0.2,1
191018280422,191502310050,0.125,0
191018280422,191502320050,0.125,0
191018280422,191502290050,0.125,0
191018290422,191502310050,0.2,1
191018290422,191502320050,0.125,0
191018290422,191502300050,0.125,0
191018290422,191502290050,0.125,0
191018300422,191502320050,0.2,1
191018300422,191502310050,0.125,0
191018300422,191502300050,0.125,0
191018300422,191502290050,0.125,0
191018400425,191502480054,0.14285714285714285,1
191018420426,191502500055,0.6,1
191018550427,191535230752,0.375,0
191018560428,191502670057,0.3333333333333333,1
191018580428,191502680057,0.2727272727272727,1
191018600428,191502630057,0.2727272727272727,1
191018730430,191525430539,0.23076923076923078,1
191018820432,191502920061,0.16666666666666666,1
191018880434,191503080065,0.15789473684210525,1
191018890434,191503090065,0.6,1
191018900434,191503100065,0.3,1
191018900434,191503540076,0.18181818181818182,0
191018920435,191503540076,0.18181818181818182,0
191018920435,191503100065,0.18181818181818182,0
191018920435,191503030064,0.18181818181818182,0
191018980437,191503120066,0.6,1
191019090440,191503210068,0.25,1
191019160443,191503330071,0.3333333333333333,1
191019180444,191503390073,0.3333333333333333,1
191019260446,191503440074,0.42857142857142855,1
191019320447,191514590313,0.23076923076923078,1
191019520452,191501000023,0.2727272727272727,1
191019560453,191514770317,0.42857142857142855,1
191019860460,191501370031,0.3,1
191019870460,191501380031,0.3,1
191019940462,191501470033,0.1875,1
191019950462,191501480033,0.1875,1
191019950462,191501470033,0.11764705882352941,0
191019970463,191501500034,0.5,1
191020080467,191501590036,0.23076923076923078,1
191020440474,191501930042,0.25,1
191020510475,191502050043,0.10714285714285714,1
191020520475,191502000043,0.1875,1
191020570476,191502150046,0.6,1
191020590477,191502170047,0.6,1
191020600477,191502180047,0.6,1
191020650478,191503960079,0.3,1
191020710479,191541920906,0.2857142857142857,0
191020810481,191502140045,0.17647058823529413,1
191020850482,191504570083,0.16666666666666666,1
191020990485,191505330102,0.2,0
191020990485,191505320102,0.2,1
191021000485,191505330102,0.3333333333333333,1
191021000485,191505320102,0.2,0
191021060489,191504800090,0.3,1
191021080489,191504820090,0.375,1
191021140491,191504900092,0.2857142857142857,1
191021220493,191537400808,0.21428571428571427,1
191021230493,191537400808,0.13333333333333333,0
191021230493,191504980094,0.13333333333333333,0
191021310495,191504860091,0.3333333333333333,1
191021310495,191504890091,0.2,0
191021310495,191504880091,0.2,0
191021310495,191504870091,0.2,0
191021320495,191504870091,0.3333333333333333,1
191021320495,191504890091,0.2,0
191021720503,191505340103,0.1111111111111111,1
191021740503,191505360103,0.2,1
191021750504,191505390104,0.23076923076923078,1
191021770504,191505380104,0.23076923076923078,1
191021780505,191505420105,0.6,1
191022030512,191537030800,0.25,1
191022130514,191505790115,0.25,0
191022290519,191506030121,0.1875,1
191022390521,191506110122,0.5,1
191022500523,191506210125,0.15789473684210525,1
191022530524,191506260126,0.42857142857142855,1
191022540524,191506270126,0.42857142857142855,1
191022630526,191506350128,0.42857142857142855,1
191022750528,191506460130,0.3333333333333333,1
191022760528,191506470130,0.3333333333333333,1
191022770528,191506450130,0.3333333333333333,1
191022850531,191543170934,0.6,1
191022890531,191543190934,0.2222222222222222,0
191022930532,191506610133,0.2,1
191022950532,191506630133,0.2,1
191022980533,191506680134,0.2,1
191022990534,191506730135,0.25,1
191023020534,191506710135,0.25,1
191023030534,191506720135,0.25,1
191023320539,191507180141,0.2,1
191023400540,191507240142,0.1875,1
191023430540,191507260142,0.3,1
191023510543,191507360145,0.6,1
191023540544,191507390146,0.375,1
191023630546,191507530148,0.17647058823529413,1
191023640546,191507540148,0.17647058823529413,1
191023690548,191507610151,0.3,1
191023690548,191507620151,0.18181818181818182,0
191023700548,191507620151,0.3,1
191023850551,191507750154,0.1875,1
191023870551,191507770154,0.1875,1
191023920553,191507840157,0.6,1
191023970554,191541950907,0.10714285714285714,1
191023990554,191541970907,0.25,0
191024000554,191541970907,0.25,0
191024010554,191541970907,0.25,1
191024480566,191518190374,0.3,1
191024500566,191518160374,0.6,1
191024690571,191526090555,0.5,1
191024810574,191513130280,0.2857142857142857,0
191024820574,191513130280,0.2857142857142857,0
191025220584,191526690570,0.1875,1
191025240584,191526710570,0.375,1
191025260585,191526730571,0.3333333333333333,1
191025290586,191526770572,0.375,1
191025300586,191526780572,0.125,1
191025360587,191526830573,0.6,1
191025380588,191505630112,0.5,1
191025400588,191505650112,0.2727272727272727,1
191025400588,191505660112,0.16666666666666666,0
191025410588,191505660112,0.2727272727272727,1
191025410588,191505650112,0.16666666666666666,0
191025460589,191508100162,0.15789473684210525,1
191025480590,191527040579,0.2727272727272727,1
191025490590,191527050579,0.6,1
191025500590,191527060579,0.16666666666666666,1
191025510590,191527070579,0.16666666666666666,1
191025520590,191527080579,0.16666666666666666,1
191025530590,191527100579,0.16666666666666666,1
191025550590,191527070579,0.10526315789473684,0
191025550590,191527060579,0.10526315789473684,0
191025580591,191533710716,0.25,0
191025580591,191533690715,0.25,0
191025590591,191533660715,0.15789473684210525,1
191025590591,191533650715,0.15789473684210525,0
191025600591,191533670715,0.15789473684210525,1
191025620591,191533690715,0.42857142857142855,1
191025620591,191533710716,0.25,0
191025640592,191516980351,0.10714285714285714,1
191025820595,191531360667,0.3,1
191026000597,191527510588,0.23076923076923078,1
191026010597,191527520588,0.23076923076923078,1
191026020597,191527530588,0.23076923076923078,1
191026040598,191527550589,0.6,1
191026080598,191527600589,0.42857142857142855,1
191026190600,191527670591,0.2857142857142857,1
191026240601,191527770593,0.6,1
191026360603,191527880595,0.375,1
191026470605,191528010598,0.2222222222222222,1
191026470605,191514530312,0.2222222222222222,0
191026630609,191528160601,0.5,1
191026680609,191531010659,0.125,1
191026850613,191528370605,0.5,1
191026860613,191528380605,0.25,1
191026870613,191528390605,0.25,1
191027050616,191528530608,0.2222222222222222,1
191027180619,191528580609,0.375,1
191027190619,191528590609,0.375,1
191027210620,191528710613,0.42857142857142855,1
191027220620,191528720613,0.2727272727272727,1
191027230620,191528730613,0.2727272727272727,1
191027260620,191528760613,0.2727272727272727,1
191027270620,191528770613,0.16666666666666666,1
191027280621,191528790614,0.3333333333333333,1
191027300621,191528810614,0.1875,1
191027310621,191528800614,0.1875,1
191027320621,191528830614,0.1875,1
191027330621,191528840614,0.2727272727272727,1
191027390623,191526920576,0.5,1
191027400623,191526930576,0.3,1
191027400623,191526950576,0.18181818181818182,0
191027400623,191526940576,0.18181818181818182,0
191027410623,191526940576,0.3,1
191027410623,191526950576,0.18181818181818182,0
191027410623,191526930576,0.18181818181818182,0
191027420623,191526950576,0.3,1
191027420623,191526940576,0.18181818181818182,0
191027420623,191526930576,0.18181818181818182,0
191027440625,191534980746,0.3,1
191027450625,191534990746,0.23076923076923078,1
191027530628,191521670453,0.375,1
191027530628,191521680453,0.2222222222222222,0
191027540628,191521680453,0.375,1
191027540628,191521670453,0.2222222222222222,0
191027580629,191528910615,0.375,1
191027880641,191529130621,0.25,1
191027930642,191529170622,0.5,1
191028090645,191529350625,0.375,1
191028100645,191529360625,0.375,1
191028360651,191529730632,0.3333333333333333,1
191028370652,191529760633,0.42857142857142855,1
191028370652,191531120662,0.25,0
191028380652,191529260623,0.42857142857142855,1
191028420652,191529800633,0.1875,1
191028440653,191531120662,0.42857142857142855,1
191028440653,191529760633,0.25,0
191028450653,191531130662,0.2,1
191028460653,191531140662,0.23076923076923078,1
191028470653,191531150662,0.23076923076923078,1
191028470653,191531160662,0.14285714285714285,0
191028470653,191531180662,0.14285714285714285,0
191028480653,191531160662,0.23076923076923078,1
191028490653,191531170662,0.23076923076923078,1
191028500653,191531180662,0.23076923076923078,1
191028530654,191542120911,0.23076923076923078,1
191028550655,191534790741,0.15789473684210525,1
191028570656,191529850635,0.42857142857142855,1
191028580656,191529860635,0.25,1
191028780659,191535540759,0.1875,1
191028790659,191535550759,0.1875,1
191029020665,191527740592,0.3,1
191029030665,191530090639,0.3,1
191029050666,191530380645,0.3,1
191029050666,191530390645,0.18181818181818182,0
191029060666,191530390645,0.3,1
191029060666,191530380645,0.18181818181818182,0
191029160669,191530440647,0.21428571428571427,1
191029270671,191530530649,0.21428571428571427,1
191029460675,191530740653,0.3333333333333333,1
191029470675,191530750653,0.25,1
191029520676,191527310583,0.3,1
191029640680,191530950658,0.6,1
191029660681,191530990659,0.21428571428571427,1
191029680681,191531000659,0.125,1
191029700682,191524970529,0.23076923076923078,1
191029820684,191525110531,0.42857142857142855,1
191029850685,191525150532,0.6,1
191029960688,191525250535,0.3333333333333333,1
191029970688,191525260535,0.3333333333333333,1
191029980688,191525270535,0.3333333333333333,1
191030060691,191525350538,0.21428571428571427,1
191030110692,191508970181,0.375,1
191030300696,191534090724,0.6,1
191030310696,191534100724,0.3,1
191030450698,191531190663,0.6,1
191030460698,191531200663,0.3,1
191030470698,191531210663,0.25,1
191030480698,191531220663,0.25,1
191030490698,191531230663,0.25,1
191030800708,191534660738,0.3333333333333333,1
191030820708,191534670738,0.42857142857142855,1
191030820708,191534680738,0.25,0
191030830708,191534680738,0.25,1
191030830708,191534670738,0.25,0
191030930711,191509990204,0.5,1
191030960712,191531590671,0.6,1
191031140718,191535570760,0.6,1
191031210720,191503030064,0.3,1
191031210720,191503540076,0.18181818181818182,0
191031210720,191503100065,0.18181818181818182,0
191031220720,191503040064,0.1111111111111111,1
191031230720,191503050064,0.1111111111111111,1
191031290722,191535710764,0.3333333333333333,1
191031380723,191535790765,0.42857142857142855,1
191031400723,191535820765,0.15789473684210525,1
191031410723,191535830765,0.15789473684210525,1
191031420724,191535880767,0.3333333333333333,1
191031430724,191535890767,0.1875,1
191031490726,191536030770,0.23076923076923078,1
191031510727,191535950769,0.21428571428571427,1
191031600729,191507110140,0.3333333333333333,1
191031740732,191536250775,0.25,1
191031770732,191536260775,0.6,1
191031880734,191536370778,0.6,1
191031910735,191536400779,0.6,1
191031950736,191536410780,0.15789473684210525,1
191032090739,191536550783,0.25,1
191032120739,191536570783,0.17647058823529413,1
191032170741,191536610786,0.15384615384615385,1
191032260743,191537300806,0.2857142857142857,1
191032460748,191537190804,0.125,1
191032510749,191537320806,0.42857142857142855,1
191032670752,191537430809,0.42857142857142855,1
191032680752,191537440809,0.375,1
191032690752,191537450809,0.375,1
191032690752,191537460809,0.2222222222222222,0
191032760755,191539660859,0.21428571428571427,1
191032790756,191537640813,0.21428571428571427,1
191032800756,191515740334,0.21428571428571427,1
191032800756,191537640813,0.13333333333333333,0
191032870757,191500040002,0.6,1
191032940759,191537710815,0.6,1
191033000760,191523640498,0.2,1
191033010760,191537760816,0.42857142857142855,1
191033020760,191537770816,0.42857142857142855,1
191033050761,191537790817,0.3333333333333333,1
191033120763,191537880819,0.2727272727272727,1
191033280766,191538020822,0.42857142857142855,1
191033300766,191538030822,0.3333333333333333,1
191033320766,191538050822,0.3333333333333333,1
191033330767,191538060823,0.375,1
191033410769,191538150825,0.42857142857142855,1
191033420769,191538160825,0.6,1
191033430769,191538170825,0.3,1
191033440769,191538180825,0.3,1
191033450769,191538190825,0.3,1
191033480770,191538220826,0.21428571428571427,1
191033860779,191520770431,0.15,1
191033870779,191520780431,0.15,1
191033900779,191520810431,0.15,1
191033920779,191520830431,0.15,1
191034200785,191539230849,0.23076923076923078,1
191034270786,191534940745,0.5,1
191034280786,191534960745,0.21428571428571427,1
191034280786,191534970745,0.13333333333333333,0
191034390789,191533610714,0.42857142857142855,1
191034590794,191539560857,0.3,1
191034620795,191518680385,0.13043478260869565,1
191034640795,191518710385,0.13043478260869565,1
191035130805,191526110556,0.2727272727272727,1
191035270807,191540220871,0.6,1
191035380811,191539430853,0.3333333333333333,1
191035380811,191539440853,0.2,0
191035390811,191539440853,0.2,1
191035390811,191539430853,0.2,0
191035460813,191540390875,0.6,1
191035500813,191540450875,0.15384615384615385,1
191035630815,191540570878,0.42857142857142855,1
191035630815,191540580878,0.25,0
191035690816,191541780903,0.2727272727272727,1
191035820819,191540720882,0.23076923076923078,1
191035830819,191540730882,0.2222222222222222,1
191035840819,191512300262,0.3333333333333333,1
191035840819,191540750882,0.2,0
191035840819,191540740882,0.2,0
191035850819,191540750882,0.3333333333333333,1
191035850819,191540740882,0.2,0
191035850819,191512300262,0.2,0
191035860819,191540740882,0.3333333333333333,1
191035860819,191540750882,0.2,0
191035900820,191540760883,0.2727272727272727,1
191035940821,191526600568,0.375,1
191035990823,191540820885,0.6,1
191036030824,191540860886,0.3333333333333333,1
191036100826,191529170622,0.2857142857142857,0
191036120827,191540950889,0.25,1
191036210828,191541040890,0.6,1
191036280829,191541110891,0.3,1
191036360830,191527150580,0.2727272727272727,1
191036370830,191527160580,0.42857142857142855,1
191036380830,191527170580,0.42857142857142855,1
191036390831,191541240893,0.6,1
191036410831,191541290893,0.18181818181818182,0
191036420831,191541270893,0.3,1
191036430831,191541260893,0.3,1
191036430831,191541270893,0.18181818181818182,0
191036440832,191541280893,0.21428571428571427,1
191036450832,191541290893,0.3,1
191036460832,191541300893,0.5,1
191036490833,191508340168,0.3,1
191036510833,191508360168,0.42857142857142855,1
191036520833,191508370168,0.42857142857142855,1
191036530834,191541370895,0.18181818181818182,1
191036620835,191527320583,0.2857142857142857,1
191037250846,191533830718,0.3333333333333333,1
191037260846,191533840718,0.375,1
191037270846,191533850718,0.375,1
191037320848,191536720788,0.42857142857142855,1
191037360849,191516760347,0.6,1
191037370849,191516770347,0.2,1
191037430850,191536790791,0.5,1
191037430850,191536760789,0.2857142857142857,0
191037540853,191536970797,0.5,1
191037550853,191536980797,0.2727272727272727,1
191037560854,191513910298,0.2222222222222222,1
191037900863,191510550219,0.42857142857142855,1
191037920863,191527250581,0.1,0
191037920863,191510570219,0.1,1
192400490010,193052611192,0.6,1
192400560012,193004300089,0.375,1
192400570012,193004270089,0.375,1
192400630014,193045981028,0.13333333333333333,1
192400680015,193007320158,0.6,1
192400700015,193031060671,0.15384615384615385,1
192400750016,193050451138,0.21428571428571427,1
192400890019,193004710096,0.15,1
192400900020,193055621263,0.2857142857142857,0
192400920020,193055621263,0.2857142857142857,1
192400970021,193004770098,0.3,1
192401040023,193004830100,0.14285714285714285,1
192401060023,193004850100,0.375,1
192401070023,193004860100,0.14285714285714285,1
192401090024,193004890101,0.23076923076923078,1
192401100024,193019480412,0.21428571428571427,1
192401110024,193004910101,0.21428571428571427,1
192401150025,193044110977,0.13333333333333333,0
192401150025,193044100977,0.13333333333333333,1
192401160025,193044110977,0.13333333333333333,1
192401160025,193044100977,0.13333333333333333,0
192401170026,193053371212,0.15384615384615385,1
192401200026,193053341212,0.3,1
192401240027,193028150610,0.21428571428571427,1
192401290028,193004160087,0.2727272727272727,1
192401350030,193005850124,0.23076923076923078,1
192401370030,193005870124,0.2,1
192401390031,193026590577,0.125,1
192401420032,193037580825,0.3,1
192401460033,193040590883,0.1111111111111111,1
192401530035,193026620578,0.2727272727272727,1
192401630038,193005410114,0.6,1
192401730039,193032980716,0.2727272727272727,1
